place_id,name,address,phone,website,email,category,rating,review_count,latitude,longitude,scraped_at
ChIJL5bFYchdlmsRa-4D2DxasBo,Qld Family Dental Wilsonton,"351 Tor St, Wilsonton QLD 4350, Australia",(07) 4518 3384,https://www.qldfamilydentalcentres.com.au/qld-family-dental-wilsonton/?utm_campaign=gmb,seo@smileandgrow.com.au,Dentist,5,62,-27.549341,151.9297308,2026-02-23T18:54:00.377376
ChIJY23bbRRclmsRrMleNYkpE4Y,Herries St Dental,"85 Herries St, East Toowoomba QLD 4350, Australia",(07) 4638 8530,http://www.herriesstreetdental.com.au/,reception@herriesstreetdental.com.au,Dentist,5,20,-27.5658764,151.9620517,2026-02-23T18:54:00.727546
ChIJoYwrihRclmsR7pxTHVjVpew,Kitchener Street Dental,"19 Kitchener St, East Toowoomba QLD 4350, Australia",(07) 4638 5111,https://kitchenerstreetdental.com.au/,,Dentist,4.1,54,-27.5653841,151.9606991,2026-02-23T18:54:02.882726
ChIJMV2qcGhclmsR7YTmch8A1fU,L&R Dental,"315 Margaret St, Toowoomba City QLD 4350, Australia",(07) 4632 1374,https://www.lrdental.com.au/?utm_source=google&utm_medium=local&utm_campaign=gbp-website,,Dentist,4.9,59,-27.559817,151.946717,2026-02-23T18:54:03.226567
ChIJjWXXcABdlmsRDy34nZ7kULw,Oral Health - Toowoomba Hospital,"Pechey St, South Toowoomba QLD 4350, Australia",1300 082 662,https://www.darlingdowns.health.qld.gov.au/services/dental/dental-toowoomba-hospital,ddh_media@health.qld.gov.au,Health,3.3,4,-27.5696641,151.9461298,2026-02-23T18:54:08.328309
ChIJW2m4yVZnlmsRh8Qv_imirvA,Gentle Dental Highfields | Toowoomba Dentist,"73 Highfields Rd, Highfields QLD 4352, Australia",(07) 4637 8052,https://www.gentledentaltoowoomba.com.au/,,Health,4.9,156,-27.4517402,151.9434204,2026-02-23T18:54:08.717220
ChIJw_5ol_1dlmsRmCUG_h25jnQ,Access Dental @ Hill,"24A Hill St, Toowoomba City QLD 4350, Australia",(07) 4638 2744,https://www.accesssdentalservices.com.au/,,Dentist,4.8,22,-27.5621416,151.9473396,2026-02-23T18:54:09.062577
ChIJyRFNgRtclmsRMYGHkYdbBog,Range Dental - The Oral Experts Group,"22A James Street Rangeville, Toowoomba City QLD 4350, Australia",(07) 4632 6553,https://oralexpertsgroup.com.au/,reception@oralexpertsgroup.com.au,Dentist,4.8,32,-27.5720725,151.9751682,2026-02-23T18:54:09.901361
ChIJe1ZpmBVclmsRwqCrsh75-Ak,Heasley Dental,"98 Margaret St, East Toowoomba QLD 4350, Australia",(07) 4638 5188,https://www.heasleydental.com.au/,info@heasleydental.com.au,Health,4.8,25,-27.562379,151.9615479,2026-02-23T18:54:10.746257
ChIJv2DeNfBclmsRhtvFvp7kUNU,Jonathan Loughlin Dental,"360 Bridge St, Wilsonton QLD 4350, Australia",(07) 4634 6886,http://www.loughlindental.com.au/,admin@loughlindental.com.au,Dentist,5,246,-27.5444907,151.9242082,2026-02-23T18:54:11.099462
ChIJ-wIimIhclmsR_0ACZ6Tt5iY,Bennett Dental,"125 Anzac Ave, Newtown QLD 4350, Australia",(07) 4633 1988,http://www.bennettdentaltoowoomba.com.au/,,Health,5,2,-27.5644306,151.9302576,2026-02-23T18:54:11.445346
ChIJx9SY-RhclmsRJosJsj2F_Ow,Bupa Dental Toowoomba,"Medici Centre, 106/15 Scott St, Toowoomba City QLD 4350, Australia",(07) 4632 1201,https://www.bupadental.com.au/find-a-dentist/qld-toowoomba-4350-au/bupa-dental-toowoomba/?utm_source=google&utm_medium=organic&utm_campaign=gmb,,Dentist,4.4,34,-27.5653992,151.9728831,2026-02-23T18:54:11.795038
ChIJtUJvmwlclmsRzisCaTusM5Q,Southtown Dental - The Oral Experts Group,"6 Leichhardt St, Centenary Heights QLD 4350, Australia",(07) 4635 3695,https://oralexpertsgroup.com.au/,reception@oralexpertsgroup.com.au,Dentist,5,22,-27.5810924,151.9646262,2026-02-23T18:54:12.156773
ChIJKSERjQJnlmsRtqJfAuFoM0M,Me Dental,"Shop 1B/66 Highfields Rd, Highfields QLD 4352, Australia",(07) 4615 5971,https://www.highfieldsdental.com.au/,,Health,4.9,51,-27.4509034,151.9440501,2026-02-23T18:54:12.528759
ChIJU4q21Y9blmsRpmHnHROuFCU,Smiles Aesthetica Dentists,"15 Hanna Ct, Kearneys Spring QLD 4350, Australia",(07) 4636 4408,http://smilesaesthetica.com.au/,,Dentist,4.4,14,-27.590519,151.948893,2026-02-23T18:54:12.864953
ChIJAQB0OxZclmsRKHad6DK8vws,Ewing Dental,"64 Margaret St, Toowoomba City QLD 4350, Australia",(07) 4638 1788,http://ewingdental.com.au/,,Health,5,2,-27.5628889,151.9657246,2026-02-23T18:54:13.204530
ChIJyQ3FIyJnlmsRzZH7r71AJuE,Highfields Dental,"7/2-4 Plaza Cir, Highfields QLD 4352, Australia",(07) 4698 7222,https://m.facebook.com/highfieldsdental/#!/highfieldsdental/about/?ref=page_internal&mt_nav=1,,Health,4.3,13,-27.458825,151.9599191,2026-02-23T18:54:13.542453
ChIJnZ10YWdclmsRwIqqfFe7_AA,Gover and Raval Dental,"165 Russell St, Toowoomba City QLD 4350, Australia",(07) 4638 5944,,,Health,,,-27.5571314,151.9421506,2026-02-23T18:54:13.976777
ChIJ09FSQmpclmsRlU-Ueh79ZbQ,Bennett Dental,"213 Margaret St, Toowoomba City QLD 4350, Australia",(07) 4639 1888,https://www.bennettdentaltoowoomba.com.au/,,Dentist,4.8,16,-27.5609792,151.9542068,2026-02-23T18:54:14.325023
ChIJiXUpNl9flmsRWSVz1Xo2Yig,Withcott Dental,"Shop 7 &8/656 Toowoomba Connection Rd, Withcott QLD 4352, Australia",(07) 3185 1713,https://www.withcottdental.com.au/,,Dentist,4.9,32,-27.5536421,152.0228586,2026-02-23T18:54:14.677886
ChIJV3ksPWRclmsRmux86GgU8-8,Head Dental Laboratory & Denture Clinic,"8b Herries St, East Toowoomba QLD 4350, Australia",(07) 4632 4337,http://www.headdental.com.au/,info@headdental.com.au,Health,5,7,-27.5680482,151.9738489,2026-02-23T18:55:29.187922
ChIJgQ1CP5hdlmsR4uHFCR0zEKA,Darling Downs Dental Specialists,"24a Hill St, Toowoomba City QLD 4350, Australia",(07) 4580 2777,https://www.ddds.com.au/,admin@toowoombadentalhub.com.au,Health,,,-27.5621416,151.9473396,2026-02-23T18:56:36.185798
ChIJx-zabRRclmsRI7ex5MXA-pY,Michael Wilsen,"85 Herries St, East Toowoomba QLD 4350, Australia",(07) 4638 8530,https://herriesstreetdental.com.au/,reception@herriesstreetdental.com.au,Dentist,,,-27.565855,151.962035,2026-02-23T18:56:39.950294
ChIJWwcO8BhclmsRLivzc-UCaqU,Dr. Gregory Hulme-Peak,"360 Bridge St, Wilsonton QLD 4350, Australia",(07) 4634 6886,,,Dentist,,,-27.5444491,151.9242226,2026-02-23T18:58:42.236857
