place_id,name,address,phone,website,email,category,rating,review_count,latitude,longitude,scraped_at
ChIJBZ3WBGmtl2sRVJsCNBEkHes,Nobby General Store Pizza Cafe,"14 Tooth St, Nobby QLD 4360, Australia",(07) 4696 3207,,,Gas Station,4.6,39,-27.8530323,151.9028967,2026-02-07T11:36:44.254281
ChIJM2T9qEBOlmsRS4BYfkmDpX8,Bull & Barley Inn,"61 Eton St, Cambooya QLD 4358, Australia",(07) 4696 1235,https://www.bullandbarleyinn.com.au/,,Bar,4.5,718,-27.7069598,151.8640862,2026-02-07T11:36:49.532778
ChIJ6SwrPSdFlmsRolAcAFvXb5I,Westbrook Tavern,"68-78 Main St, Westbrook QLD 4350, Australia",(07) 4630 6810,http://www.westbrooktavern.com.au/,,Bar,3.9,416,-27.6080556,151.8716667,2026-02-07T11:36:51.938957
ChIJS0kpIFBhlmsRogqV3OJ1vvA,The Farmers Arms,"9864 New England Hwy, Cabarlah QLD 4352, Australia",(07) 4696 6202,http://thefarmersarmscabarlah.com/,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,Liquor Store,4.2,438,-27.4274442,151.9917265,2026-02-07T11:36:52.463858
ChIJF7TEhBFclmsRcp9-0pNRmdw,Intersection Restaurant,"88 James St, South Toowoomba QLD 4350, Australia",(07) 4639 0200,http://jamesstmotorinn.com.au/,8c4075d5481d476e945486754f783364@sentry.io,Restaurant,4.5,15,-27.5712129,151.9638479,2026-02-07T11:37:02.269114
ChIJPyFeXcBclmsReetWIphzwiQ,Mcdougall Street Diner,"207/217 McDougall St, Wilsonton QLD 4350, Australia",(07) 4634 3033,https://www.facebook.com/Mcdougallstreet/,,Meal Takeaway,4.4,32,-27.5483027,151.9084104,2026-02-07T11:37:02.630002
ChIJJykdKm-tl2sRDVqq1ocaS2E,Rudd's Pub,"45 Tooth St, Nobby QLD 4360, Australia",(07) 4696 3211,,,Bar,4.4,1048,-27.8525577,151.903188,2026-02-07T11:37:20.452746
ChIJNR2oteldlmsR1tIBf7jQrxY,Smokey McBBQ,"9 Maker St, Rangeville QLD 4350, Australia",0401 744 930,http://www.smokeymcbbq.com.au/,received_1262947017515982_600x600@2x.jpg,Point Of Interest,5,182,-27.5815186,151.9829883,2026-02-07T11:37:25.824340
ChIJY_FbtEdclmsRhouo_bHNLqc,My Jerky Hut Toowoomba,"11/837 Ruthven St, Kearneys Spring QLD 4350, Australia",0493 368 040,http://myjerkyhut.com.au/,,Point Of Interest,4.6,67,-27.589998,151.9471104,2026-02-07T11:37:37.065264
ChIJDa05d4FclmsRDG4UL9pmY_M,LA CATERING SERVICE,"154 Stephen St, Harristown QLD 4350, Australia",,,,Restaurant,,,-27.572723,151.929537,2026-02-07T11:37:37.426370
ChIJYZZ-CIhRlmsRylbFotXfu1k,The Wheatsheaf Store,"14433 New England Hwy, East Greenmount QLD 4359, Australia",0458 573 731,https://thewheatsheaf.com.au/,,Cafe,4.5,60,-27.7749156,151.9420515,2026-02-07T11:37:52.453806
ChIJF3257olSlmsRqNqAlP1-hs4,Greenmount Hotel,"1 Pilton St, Greenmount QLD 4359, Australia",(07) 4697 2142,,,Bar,4.5,128,-27.7863963,151.9042517,2026-02-07T11:37:53.088421
ChIJ_VkbTwBTlmsR1NnodDGZG4o,The Wheatsheaf Hotel,"14433 New England Hwy, East Greenmount QLD 4359, Australia",0458 573 731,https://thewheatsheaf.com.au/,,Lodging,4.4,44,-27.774931,151.9416789,2026-02-07T11:37:53.472144
ChIJTbI5LVbrlmsR6QaBcF2TWQg,4342 Bar & Bistro,"40 Victoria St, Forest Hill QLD 4342, Australia",(07) 5465 4342,https://website.wowapps.com/cafe4342,,Restaurant,4.3,165,-27.5901066,152.3568236,2026-02-07T11:38:26.309861
ChIJY2i8MVbrlmsRzu4JlwlMa-4,Lockyer Hotel,"52 Victoria St, Forest Hill QLD 4342, Australia",(07) 5465 4477,http://www.lockyerhotel.com.au/,retail@lockyerhotel.com.au,Bar,4.6,291,-27.5893729,152.3569832,2026-02-07T11:38:26.647236
ChIJK6j4lrmSlmsR8eFKoquOcZA,JJ's kitchen- Chicken & Bubble Tea,"43 Old College Rd, Gatton QLD 4343, Australia",0401 520 646,https://www.facebook.com/jjkitchengatton/,,Restaurant,4.7,227,-27.5533116,152.2815281,2026-02-07T11:38:27.042140
