place_id,name,address,phone,website,email,category,rating,review_count,latitude,longitude,scraped_at
ChIJmw1sGUsMnGsRbeQiLidja-A,PropertyNow,"18 Dorothy St, Silkstone QLD 4304, Australia",1300 664 773,http://propertynow.com.au/?utm_source=referrer-gmb&utm_medium=gmb&utm_campaign=local-seo,,Real Estate Agency,4.3,112,-27.6195771,152.797592,2026-02-07T22:55:28.376357
ChIJ22JQJAqnl2sRkGXbZnXF7yU,Properties Ruhle Real Eastate,"46 Herbert St, Allora QLD 4362, Australia",0437 026 691,,,Real Estate Agency,,,-28.034898,151.9826933,2026-02-07T22:55:29.919570
ChIJl4PhziRnlmsR-V3MzcNBHGk,Benita McMahon - Toowoomba/Highfields Real Estate Agent,"Shop 1/2 Highfields Rd, Highfields QLD 4352, Australia",0427 306 970,https://www.facebook.com/benitamcmahonrealestate/,,Real Estate Agency,5,10,-27.4633855,151.9539012,2026-02-07T22:55:30.350827
ChIJF9SNWvJdlmsRqmj2xulDrA4,Paddy Ryan - NGU Real Estate Toowoomba,"1/20 Seaton St, South Toowoomba QLD 4350, Australia",0428 795 535,https://www.ngurealestate.com.au/staff/paddy-ryan/,,Real Estate Agency,4.8,16,-27.5724019,151.962843,2026-02-07T22:55:30.680442
ChIJO7K5M3lclmsRaoyGFUZKCWM,York Realty,"346 Ruthven St, Toowoomba City QLD 4350, Australia",(07) 4613 6777,http://www.yorkrealty.com.au/,,Real Estate Agency,4.4,72,-27.55826,151.954018,2026-02-07T22:55:33.632585
ChIJ-WgbiSSgl2sRrGsaGLWCy90,Elders Real Estate Warwick,"139 Palmerin St, Warwick QLD 4370, Australia",(07) 4667 8200,https://warwick.eldersrealestate.com.au/,,Real Estate Agency,4.5,46,-28.2172469,152.032222,2026-02-07T22:55:48.121822
ChIJCfBi7pufl2sRL-3fC30F6zg,GNF Real Estate Warwick,"61 Albion St, Warwick QLD 4370, Australia",(07) 4661 4644,https://www.gnfrealestate.com.au/,,Point Of Interest,4.9,46,-28.2168304,152.0346987,2026-02-07T22:55:48.458259
ChIJ-ePQsFCfl2sRjvEiEjM81cQ,First National Real Estate Warwick,"41 Wood St, Warwick QLD 4370, Australia",(07) 4661 1227,https://www.firstnational.com.au/pages/real-estate/office/780/first-national-real-estate-warwick,,Real Estate Agency,4.1,19,-28.2202236,152.033204,2026-02-07T22:55:48.831249
ChIJ_0zZizSfl2sRwRvreRHyDYQ,Ray White Rural Warwick,"56 Palmerin St, Warwick QLD 4370, Australia",(07) 4661 7200,http://www.raywhiteruralwarwick.com.au/,,Real Estate Agency,4.6,61,-28.2145046,152.0331505,2026-02-07T22:55:49.176348
ChIJySM56qOfl2sRWSRkUAsb4x4,Raine & Horne Warwick Real Estate Agents,"126 Palmerin St, Warwick QLD 4370, Australia",(07) 4661 3444,https://www.raineandhorne.com.au/warwick?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,,Real Estate Agency,4.6,14,-28.217878,152.032679,2026-02-07T22:55:49.982937
ChIJlwVZkJ6fl2sR3cizx5s6Xzc,Southern Downs Realty - Real Estate Warwick,"112 Palmerin St, Warwick QLD 4370, Australia",(07) 4661 8403,https://www.sdrealty.com.au/,,Real Estate Agency,4.4,35,-28.2171176,152.0326647,2026-02-07T22:55:50.398362
ChIJm0WKlp6fl2sR2fsBVss2-AY,Warwick Real Estate,"126 Palmerin St, Warwick QLD 4370, Australia",(07) 4661 3444,http://www.warwickrealestate.com.au/,,Real Estate Agency,4.3,20,-28.2178194,152.0324298,2026-02-07T22:55:50.745735
ChIJXRH0VYufl2sREEOokiCPeP4,Leanne Cameron Real Estate Sales LJ Hooker WARWICK (QLD),"Office 2/24 Palmerin St, Warwick QLD 4370, Australia",0438 852 188,https://warwick.ljhooker.com.au/our-team/leanne-cameron-9949186,,Real Estate Agency,5,34,-28.2119191,152.0337885,2026-02-07T22:55:51.076950
ChIJhwhmMIGfl2sRBw9gTerJETs,Warwick Lifestyle Property,"103 Wood St, Warwick QLD 4370, Australia",0455 459 966,http://www.warwicklifestyleproperty.com.au/,,Real Estate Agency,5,23,-28.2184143,152.0208032,2026-02-07T22:55:51.443226
ChIJm0WKlp6fl2sRLW01qbadvjQ,Wade Real Estate,"96A Palmerin St, Warwick QLD 4370, Australia",(07) 4661 5655,http://www.waderealestate.com.au/,,Real Estate Agency,4.3,56,-28.2160411,152.0328555,2026-02-07T22:55:51.874582
ChIJxS9b4pqfl2sR74p0jW6w6gU,Helen Harm Real Estate,"53 Fitzroy St, Warwick QLD 4370, Australia",(07) 4661 3663,http://www.helenharm.com/,,Real Estate Agency,4.2,82,-28.2145009,152.0371295,2026-02-07T22:55:52.675267
ChIJk16BLJ-fl2sRDZ5r7ak-DYY,LJ Hooker Warwick,"Office 2/24 Palmerin St, Warwick QLD 4370, Australia",(07) 4661 8100,https://warwick.ljhooker.com.au/?utm_content=LJ%20Hooker%20Warwick%20-%20Warwick&utm_campaign=Google%20My%20Business&utm_medium=organic&utm_source=google&utm_term=plcid_14333150014783362157,,Storage,3.5,12,-28.2119191,152.0337885,2026-02-07T22:55:53.487362
ChIJbeBGdomfl2sRSte-rgyiFY4,Star Realty Qld,"85C Fitzroy St, Warwick QLD 4370, Australia",0456 712 344,https://www.starrealtyqld.com/,,Point Of Interest,4.1,9,-28.214047,152.033443,2026-02-07T22:55:53.887838
ChIJ9RgKrAGil2sRIpK98us9_94,Hardy Property Sales,"38 Gray Ln, Leslie QLD 4370, Australia",,,,Real Estate Agency,,,-28.1859887,151.9788349,2026-02-07T22:55:55.249038
ChIJ19N3ap-fl2sRZbFyBP3zfYw,Darryl Evans Real Estate Agent & Auctioneer,"82 Palmerin St, Warwick QLD 4370, Australia",(07) 4661 1227,,,Real Estate Agency,3.4,5,-28.2153773,152.0329075,2026-02-07T22:55:55.646746
ChIJH2GtjziZk2sR72vgJAD7oRQ,Auz Realty,"48b Victoria St, Warwick QLD 4370, Australia",0490 844 724,http://www.auzrealty.com.au/,,Real Estate Agency,,,-28.2105929,152.0362469,2026-02-07T22:56:05.750947
ChIJTdKqcwqml2sRT_cwzerQuLM,Wade Real Estate,"38 Warwick St, Allora QLD 4362, Australia",,,,Real Estate Agency,,,-28.0353663,151.9819324,2026-02-07T22:56:13.044600
ChIJ473uxdSvl2sRpc2AecEL6MM,Landmark Harcourts Cooke,"67 King St, Clifton QLD 4361, Australia",(07) 4612 3779,http://cooke.landmarkharcourts.com.au/,,Real Estate Agency,3,5,-27.930569,151.9057063,2026-02-07T22:56:38.316151
ChIJe4HTNHm1lmsRL7OsIgry5VM,NGU Real Estate - Ripley & Surrounds,"442 Ripley Rd, Ripley QLD 4306, Australia",(07) 3288 6999,https://nguripley.com.au/,,Point Of Interest,4.5,95,-27.667735,152.783889,2026-02-07T22:56:55.507857
ChIJUS9YQctiNosRGLZGsqlw4gY,Ray White Rural Boonah | Kalbar,"89 George St, Kalbar QLD 4305, Australia",(07) 3506 8226,https://raywhiteruralboonahkalbar.com.au/,,Point Of Interest,5,9,-27.9396663,152.6234759,2026-02-07T22:56:55.936348
ChIJbcfsFNXXlmsR_b2ylqlwBVs,Boonah Real Estate,"3/47 Walter St, Boonah QLD 4310, Australia",(07) 5463 1455,http://www.boonahrealestate.com.au/,,Real Estate Agency,4.4,58,-27.9950846,152.6821197,2026-02-07T22:57:31.275190
ChIJSSnLeyool2sRfGb1T3cFzBo,Bartholomew & Co,"25 High St, Boonah QLD 4310, Australia",(07) 5463 1699,https://www.bartholomew.com.au/,,Real Estate Agency,4.8,16,-27.9978619,152.6820479,2026-02-07T22:57:31.616003
ChIJG4EHTyool2sRBCN-RoWwK-I,Scenic Rim Properties & Jon King Real Estate Boonah,"1/16 Yeates Ave, Boonah QLD 4310, Australia",(07) 5463 2700,,,Real Estate Agency,4.1,17,-27.9981037,152.6816472,2026-02-07T22:57:31.957825
ChIJk2PAm4rHlmsRSkAhEzebtK0,NGU Real Estate Lifestyle,"Shop 7/18 John St, Rosewood QLD 4340, Australia",(07) 5359 5808,https://ngurealestate.com.au/agency/lifestyle,,Real Estate Agency,4.9,108,-27.6414136,152.5929367,2026-02-07T22:57:32.304303
ChIJr67kqaS8lmsRPl_8WzFXQT4,Somerset Property Specialists Real Estate,"1/3 Walters St, Lowood QLD 4311, Australia",(07) 5426 1382,http://www.somersetproperty.com.au/,,Real Estate Agency,4.5,48,-27.4620699,152.5803271,2026-02-07T22:57:34.222228
ChIJn_CWngAQkWsRGZnSR6CJ3ys,Can Do Property Group,"2/9 Old Toowoomba Rd, One Mile QLD 4305, Australia",0414 229 983,https://www.candopg.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb,,Real Estate Agency,4,4,-27.6276802,152.7422346,2026-02-07T22:57:37.069769
ChIJ6Y-Po8VmkWsRTu2Qrw7Mky8,Dodds Realty Group - Ipswich,"9 Warwick Rd, Ipswich QLD 4305, Australia",(07) 3485 0031,http://www.dodds.realestate/,,Real Estate Agency,4.9,101,-27.6205283,152.7605998,2026-02-07T22:57:37.973323
ChIJybVwBBe0lmsRkjNygHdICQM,Charles Kimmorley - Director of NGU Real Estate | The Kimmorley Group,"442 Ripley Rd, Ripley QLD 4306, Australia",0477 652 889,https://nguripley.com.au/,,Real Estate Agency,4.9,61,-27.6676825,152.7839019,2026-02-07T22:57:44.848423
ChIJEbWd2WxclmsRmLnGQJBUzkQ,REMAX Success,"111 Herries St, East Toowoomba QLD 4350, Australia",(07) 4638 6100,https://remaxsuccess.com.au/,,Real Estate Agency,4.7,1413,-27.5654042,151.9582504,2026-02-07T22:58:01.173804
ChIJ4bPD421clmsRmtEieet1iT4,First Choice Real Estate QLD,"3/648 Ruthven St, South Toowoomba QLD 4350, Australia",0432 426 414,,,Real Estate Agency,,,-27.5690528,151.9521688,2026-02-07T22:58:01.595746
ChIJA6GVD1aAEUcRs612xiMhUdg,Murphy McKellar + Co,"17 Campbell St, East Toowoomba QLD 4350, Australia",(07) 4542 7860,http://www.mmco.au/,,Real Estate Agency,5,85,-27.5575757,151.9715565,2026-02-07T22:58:04.433763
ChIJO8uBLGFclmsRQyFsQzQWMf0,Success Realty Toowoomba | Real Estate Agents,"Shop 7/255 Herries St, Newtown QLD 4350, Australia",0448 171 823,https://www.successrealty.com.au/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile,,Real Estate Agency,3.8,63,-27.561912,151.938077,2026-02-07T22:58:08.971198
ChIJhRoIVaddlmsRS3lfk8P0ja8,RealWay Property Partners,"295 Ruthven St, Toowoomba City QLD 4350, Australia",(07) 4638 4400,https://toowoomba.realway.com.au/,,Point Of Interest,4.7,385,-27.557105,151.95364,2026-02-07T22:58:09.357151
ChIJp-XsggBclmsR0EHaEoBP3EI,Ray White Highfields Real Estate | Property Sales | Selling All Areas,"Shopping Centre, Shop 7b/66 Highfields Rd, Highfields QLD 4352, Australia",(07) 4698 7711,http://raywhitehighfields.com.au/,,Real Estate Agency,4.3,86,-27.4505791,151.9447885,2026-02-07T22:58:12.822689
ChIJKw0wWzBclmsRZ5j_dRXj0JI,Leanne Gillam Real Estate,"38 Windemere Terrace, Mount Lofty QLD 4350, Australia",0400 968 319,http://www.leannegillam.com.au/,,Real Estate Agency,5,28,-27.5431035,151.9727458,2026-02-07T22:58:13.166746
ChIJY8Zb1W1clmsRayXGe-RujyM,Toowoomba Property First National Real Estate,"611 Ruthven St, Toowoomba City QLD 4350, Australia",(07) 4595 1155,http://www.toowoombaproperty.au/,,Point Of Interest,4.6,411,-27.567284,151.952074,2026-02-07T22:58:15.878457
ChIJ_5tpKMldlmsRFqZzJsn-0xU,Andrew Lynch - Toowoomba Property,"611 Ruthven St, Toowoomba City QLD 4350, Australia",0418 795 792,http://www.toowoombaproperty.au/pages/real-estate/agent/24354/andrew-lynch,,Point Of Interest,5,6,-27.5672655,151.9520488,2026-02-07T22:58:16.297422
ChIJv4eW_HFclmsRe-jCAKgYc98,Century 21 The Garden City,"16 Clifford St, Toowoomba City QLD 4350, Australia",(07) 4633 8899,https://toowoomba.century21.com.au/,,Point Of Interest,4.2,168,-27.561753,151.9474295,2026-02-07T22:58:16.679303
ChIJBWyV0OtdlmsRy66IQcVPzkU,Wagner/De Silva - Toowoomba Real Estate Agents,"111 Herries St, East Toowoomba QLD 4350, Australia",0421 875 477,https://wagnerdesilva.com.au/,,Point Of Interest,5,1,-27.5652843,151.958292,2026-02-07T22:58:17.018947
ChIJEdq53WxclmsRVYRyRKsu1dg,The Agency | Toowoomba,"196 Margaret St, Toowoomba City QLD 4350, Australia",(07) 4616 9900,https://theagency.com.au/market-appraisal?utm_source=Google&utm_medium=Organic&utm_campaign=GMB&utm_term=Toowoomba,,Finance,4.7,345,-27.5612571,151.9539394,2026-02-07T22:58:23.114252
ChIJ-6aDqxRclmsRkHMEyFweHqE,LJ Hooker Toowoomba,"Level 1 / 677/683 Ruthven St, South Toowoomba QLD 4350, Australia",(07) 4688 2222,https://toowoomba.ljhooker.com.au/?utm_content=LJ+Hooker+Toowoomba+-+South+Toowoomba&utm_campaign=Google+My+Business&utm_medium=organic&utm_source=google&utm_term=plcid_15584249641654263614,,Real Estate Agency,4.3,163,-27.5730966,151.950895,2026-02-07T22:58:24.540842
ChIJncYaYU-z72IRkZsTqDBQte8,Jenkins Real Estate,"561 Ruthven St, Toowoomba City QLD 4350, Australia",(07) 4588 8849,http://www.jenkinsrealestate.com.au/,,Real Estate Agency,5,12,-27.5653324,151.9523323,2026-02-07T22:58:24.883420
ChIJtQ6SmNddlmsRqJG-E-o5D3U,Austin Brookman Property,"1/74 Margaret St, East Toowoomba QLD 4350, Australia",0474 119 232,https://austinbrookmanproperty.com.au/,,Point Of Interest,5,5,-27.5627534,151.9647425,2026-02-07T22:58:38.645811
ChIJFdvas2tclmsRao-OTfhCf2o,iThink Property Toowoomba Real Estate Agents,"482-486 Ruthven St, Toowoomba City QLD 4350, Australia",(07) 4602 0111,http://ithinkproperty.com.au/,,Real Estate Agency,4.4,150,-27.5622671,151.9533267,2026-02-07T22:58:39.461154
ChIJUyTJ-mVclmsRYk3GlgG_Pe8,Hot Property,"Suite 2/200 Hume St, East Toowoomba QLD 4350, Australia",(07) 4637 8633,https://www.hotproperty.realestate/,,Real Estate Agency,4.8,398,-27.5678713,151.9570664,2026-02-07T22:58:49.767668
ChIJmVHIMwpnlmsRxmeT7HFf-H0,Leigh Harriman York Realty,"1 Highfields Rd, Highfields QLD 4352, Australia",0448 153 771,https://www.yorkrealty.com.au/staff/2161/,,Real Estate Agency,5,2,-27.4639196,151.9532609,2026-02-07T22:58:57.913728
ChIJ2cxBMWpclmsRl47zga9Pg_M,Tomoro,"353 Ruthven St, Toowoomba City QLD 4350, Australia",(07) 4580 0811,https://tomoro.com.au/,,Real Estate Agency,4.5,97,-27.5592421,151.9534953,2026-02-07T22:59:06.679934
ChIJK_hOfVpdlmsR-Eycl4NyGjw,McGrath Estate Agents Toowoomba,"Suite 1/203 Margaret St, Toowoomba City QLD 4350, Australia",(07) 4599 3599,https://mcgrathtoowoomba.com.au/,,Real Estate Agency,5,13,-27.5609364,151.9545238,2026-02-07T22:59:07.019189
ChIJ-QlQJEi0lmsRZmcZWxiGJeA,Ray White Ipswich,"81 Limestone St, Ipswich QLD 4305, Australia",(07) 3281 9655,http://raywhiteipswich.com.au/,,Real Estate Agency,4.6,418,-27.6148898,152.7563861,2026-02-07T23:00:02.560057
ChIJWc54fdHZlmsRTLv_z7-OzCs,Kalbar Country Estate,"Stockman St, Kalbar QLD 4309, Australia",0412 434 323,https://www.facebook.com/kalbarcountryestate/,,General Contractor,4,2,-27.9363918,152.6308907,2026-02-07T23:00:06.933185
ChIJlfCfKOyvlmsRwPfaMeLIpbo,Approved Real Estate,"1501 Brisbane Valley Highway, Fernvale QLD 4306, Australia",(07) 5426 7555,http://approvedre.com.au/,,Real Estate Agency,4.2,10,-27.4541639,152.6509605,2026-02-07T23:00:09.553919
ChIJx6m23kO0lmsR1aXTvv5SXq0,Switch Realty,"83 Brisbane Rd, Newtown QLD 4305, Australia",(07) 3202 3877,http://www.switchrealty.com.au/,,Real Estate Agency,4.2,62,-27.613651,152.782017,2026-02-07T23:00:09.953376
ChIJ_eFvjCool2sRjNmtiUpOOzQ,One 2 See Realty Pty Ltd,"1A Church St, Boonah QLD 4310, Australia",0410 639 647,,,Real Estate Agency,3,2,-27.9988859,152.6828187,2026-02-07T23:00:10.383533
ChIJay4c0R1ZkWsRlHftro4sPqk,Infinity Mill Real Estate & Development,"72a High St, Boonah QLD 4310, Australia",0438 934 350,,,Real Estate Agency,5,6,-27.9967905,152.682587,2026-02-07T23:00:26.646879
ChIJJdSevTXXlmsRLaGu8vdb3Aw,Infinity Mill Real Estate,"72 High St, Boonah QLD 4310, Australia",0407 253 283,https://www.realestate.com.au/agency/infinity-mill-group-BEMHTZ,,Real Estate Agency,,,-27.9967905,152.682587,2026-02-07T23:00:28.428240
ChIJK4oLYdTZlmsRKtvmrUNoJPg,Engels Hills Estate,"35 Edward St, Kalbar QLD 4309, Australia",,,,Point Of Interest,5,1,-27.9419991,152.6328603,2026-02-07T23:00:36.491940
ChIJRy-Zgc0D7wwRu07HFwjzKDU,Downs Property Agents Pty Ltd,"90A Yandilla St, Pittsworth QLD 4356, Australia",0412 727 661,,,Point Of Interest,5,3,-27.7163573,151.6337055,2026-02-07T23:00:56.597692
ChIJOSrLa2pclmsRYEUrdAvBf7U,Crestmont Realty Group,"7/190 Margaret St, Toowoomba City QLD 4350, Australia",0455 150 990,http://www.crestmont.com.au/,,Finance,5,2,-27.5612436,151.9540764,2026-02-07T23:01:02.362557
ChIJs5GeyGpclmsRiH8mzzJ3Nbw,Colliers Toowoomba,"171 Hume St, Toowoomba City QLD 4350, Australia",(07) 4659 7875,http://www.colliers.com.au/offices/toowoomba,,Real Estate Agency,4.5,201,-27.5640841,151.9570588,2026-02-07T23:01:15.045098
ChIJz2jC58JdlmsRX0TMnZllzCw,Zing Property,"123 Margaret St, Toowoomba City QLD 4350, Australia",0408 083 808,https://www.zingproperty.com.au/,,Real Estate Agency,5,3,-27.5612586,151.9574916,2026-02-07T23:01:15.460600
ChIJP32F3DFdlmsRwJ76NzjbTkQ,Briq Property,"Suite 9/120 Russell St, Toowoomba City QLD 4350, Australia",(07) 4593 0088,http://www.briqproperty.com.au/,,Real Estate Agency,4.6,27,-27.558565,151.947428,2026-02-07T23:01:15.814410
ChIJTSeiLBJnlmsRmbQse1rnFHc,Hilltop Real Estate,"10570 New England Hwy, Highfields QLD 4352, Australia",0408 987 715,,,Real Estate Agency,2,4,-27.4672766,151.9491862,2026-02-07T23:01:16.148652
ChIJxRVew3hblmsR4--PXufk1Z8,Home Property Sales,"24 Stark Dr, Vale View QLD 4352, Australia",0417 727 680,,,Real Estate Agency,,,-27.6437963,151.8927568,2026-02-07T23:01:24.557390
ChIJ__9vweVclmsRu_FMuIc61sY,Ray White Toowoomba,"7A Paull St, Wilsonton QLD 4350, Australia",,,,Real Estate Agency,5,1,-27.5393887,151.9181298,2026-02-07T23:01:32.743913
ChIJa2e0WuxflmsRKu6wRfA5YAo,ALL About Realestate,"645 Toowoomba Connection Rd, Withcott QLD 4352, Australia",0408 108 785,http://www.allaboutre.com.au/,,Real Estate Agency,1,1,-27.5540401,152.0241949,2026-02-07T23:01:59.840817
ChIJv4Ood4ZclmsRqGj_I_kD5t0,Jlc Real Estate,"Harristown QLD 4350, Australia",,,,Real Estate Agency,,,-27.5666776,151.9288715,2026-02-07T23:02:13.761238
ChIJI5nPa29clmsRoICCwM2M7w0,Residence Estate Agents,"Unit 11/12 Prescott St, Toowoomba City QLD 4350, Australia",,,,Real Estate Agency,,,-27.5655458,151.9481366,2026-02-07T23:02:14.644910
ChIJAzoxIW1clmsRool1u6z-sSI,Elders Real Estate Toowoomba,"5/618 Ruthven St, Toowoomba City QLD 4350, Australia",(07) 4633 6500,http://www.elderstoowoomba.com.au/,,Real Estate Agency,4.2,123,-27.5670126,151.9524823,2026-02-07T23:02:48.797028
ChIJsfQztqqTlmsRvxOaBMTuZCI,Gatton Real Estate,"54 Railway St, Gatton QLD 4343, Australia",(07) 5462 1311,https://www.gattonrealestate.com.au/,,Real Estate Agency,4.8,108,-27.5584608,152.2766368,2026-02-07T23:03:20.110243
